year,month,day,hour,DBT,DPT,RH,p_atm,extr_hor_rad,hor_ir_rad,glob_hor_rad,dir_nor_rad,dif_hor_rad,glob_hor_ill,dir_nor_ill,dif_hor_ill,Zlumi,wind_dir,wind_speed,tot_sky_cover,Oskycover,Vis,Cheight,PWobs,PWcodes,Pwater,AsolOptD,SnowD,DaySSnow,fake_year,month_names,DOY,UTC_time,times,apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,erf,delta_mrt,MRT,wind_speed_utci,wind_speed_utci_0,utci_noSun_Wind,utci_noSun_noWind,utci_Sun_Wind,utci_Sun_noWind,utci_noSun_Wind_categories,utci_noSun_noWind_categories,utci_Sun_Wind_categories,utci_Sun_noWind_categories,p_sat,p_vap,hr,t_wb,t_dp,h,adaptive_comfort,adaptive_cmf_80_low,adaptive_cmf_80_up,adaptive_cmf_90_low,adaptive_cmf_90_up,adaptive_cmf_rmt
1997,2,26,24,-8.6,-12.2,73.0,94100.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.1,5.0,5.0,16.1,11240.0,9.0,999999999.0,80.0,0.072,0.0,88.0,year,Feb,57,2019-02-26 23:00:00+00:00,2019-02-27 06:00:00+00:00,144.4031190119702,144.4031190119702,-54.403119011970205,-54.403119011970205,339.5265729599429,-12.789354609958536,0.0,0.0,-8.6,5.1,0.5,-26.1,-8.2,-26.1,-8.2,-3,-2,-3,-2,294.1,214.693,0.0013206838758782523,-10.2,-12.6,-5351.87,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,27,1,-9.4,-12.8,74.0,94100.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.6,4.0,4.0,16.1,13930.0,9.0,999999999.0,80.0,0.073,0.0,88.0,year,Feb,58,2019-02-27 00:00:00+00:00,2019-02-27 07:00:00+00:00,145.8446113086083,145.8446113086083,-55.84461130860831,-55.84461130860831,5.509140223961367,-12.782148256159417,0.0,0.0,-9.4,4.6,0.5,-25.4,-9.0,-25.4,-9.0,-3,-2,-3,-2,274.1,202.834,0.0012475869169970113,-11.0,-13.2,-6338.55,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,27,2,-9.7,-13.2,73.0,94100.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.1,3.0,3.0,16.1,16620.0,9.0,999999999.0,80.0,0.073,0.0,88.0,year,Feb,58,2019-02-27 01:00:00+00:00,2019-02-27 08:00:00+00:00,142.3955317980564,142.3955317980564,-52.39553179805639,-52.39553179805639,30.286680509119037,-12.77492660218195,0.0,0.0,-9.7,4.1,0.5,-23.9,-9.4,-23.9,-9.4,-3,-2,-3,-2,266.9,194.837,0.0011983043798713148,-11.3,-13.7,-6762.82,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,27,3,-10.5,-13.6,76.0,94100.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.6,1.0,1.0,16.1,19310.0,9.0,999999999.0,80.0,0.073,0.0,88.0,year,Feb,58,2019-02-27 02:00:00+00:00,2019-02-27 09:00:00+00:00,135.20989926788957,135.20989926788957,-45.209899267889575,-45.209899267889575,50.119575951455886,-12.767689667682134,0.0,0.0,-10.5,3.6,0.5,-22.9,-10.2,-22.9,-10.2,-3,-2,-3,-2,248.6,188.936,0.0011619437086260347,-11.9,-14.0,-7658.0,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,27,4,-11.0,-14.0,76.0,94100.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.1,0.0,0.0,16.1,77777.0,9.0,999999999.0,69.0,0.073,0.0,88.0,year,Feb,58,2019-02-27 03:00:00+00:00,2019-02-27 10:00:00+00:00,125.83684987575128,125.83684987575128,-35.83684987575129,-35.83684987575129,65.32885327471041,-12.76043747213771,0.0,0.0,-11.0,3.1,0.5,-21.5,-10.8,-21.5,-10.8,-3,-2,-3,-2,237.7,180.652,0.0011109066713248276,-12.4,-14.4,-8287.68,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,27,5,-10.9,-13.9,76.0,94100.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.9,0.0,0.0,16.1,77777.0,9.0,999999999.0,69.0,0.073,0.0,88.0,year,Feb,58,2019-02-27 04:00:00+00:00,2019-02-27 11:00:00+00:00,115.34403316843449,115.34403316843449,-25.344033168434486,-25.344033168434486,77.56217016883335,-12.753170034888171,0.0,0.0,-10.9,2.9,0.5,-20.5,-10.6,-20.5,-10.6,-3,-2,-3,-2,239.9,182.324,0.0011212070513143236,-12.3,-14.3,-8161.52,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,27,6,-10.8,-13.8,76.0,94100.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2.7,0.0,0.0,16.1,77777.0,9.0,999999999.0,69.0,0.073,0.0,88.0,year,Feb,58,2019-02-27 05:00:00+00:00,2019-02-27 12:00:00+00:00,104.36674670864218,104.36674670864218,-14.366746708642177,-14.366746708642177,88.20651434328607,-12.74588737558588,0.0,0.0,-10.8,2.7,0.5,-19.5,-10.5,-19.5,-10.5,-3,-2,-3,-2,242.0,183.92000000000002,0.001131039549903956,-12.2,-14.2,-8036.52,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,27,7,-10.7,-13.8,76.0,94100.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,2.5,0.0,0.0,16.1,77777.0,9.0,999999999.0,69.0,0.073,0.0,88.0,year,Feb,58,2019-02-27 06:00:00+00:00,2019-02-27 13:00:00+00:00,93.32242147994532,93.32242147994532,-3.3224214799453122,-3.3224214799453122,98.2583075262562,-12.738589513588522,0.0,0.0,-10.7,2.5,0.5,-18.6,-10.4,-18.6,-10.4,-3,-2,-3,-2,244.2,185.59199999999998,0.0011413405955470887,-12.1,-14.1,-7910.35,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,27,8,-10.6,-14.0,74.0,94100.0,69.0,201.0,28.0,261.0,11.0,3100.0,15700.0,2000.0,290.0,160.0,2.3,0.0,0.0,16.1,77777.0,9.0,999999999.0,80.0,0.073,0.0,88.0,year,Feb,58,2019-02-27 07:00:00+00:00,2019-02-27 14:00:00+00:00,82.44173807038077,82.55836130479946,7.5582619296192295,7.441638695200534,108.50013173466567,-12.73127646823923,70.9,16.3,5.700000000000001,2.3,0.5,-17.6,-10.3,-12.1,-4.2,-3,-2,-2,-2,246.4,182.336,0.0011212809787173492,-12.1,-14.4,-7859.53,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,27,9,-9.0,-13.0,70.0,94100.0,307.0,207.0,185.0,688.0,34.0,19700.0,57500.0,6900.0,770.0,190.0,2.1,0.0,0.0,16.1,77777.0,9.0,999999999.0,80.0,0.073,0.0,88.0,year,Feb,58,2019-02-27 08:00:00+00:00,2019-02-27 15:00:00+00:00,72.39912192428528,72.4512322291558,17.600878075714714,17.5487677708442,119.65246586753449,-12.723948259132158,203.8,46.9,37.9,2.1,0.5,-15.0,-8.6,2.6,10.2,-3,-2,-1,0,283.9,198.72999999999996,0.0012222945175373319,-10.7,-13.5,-5998.9,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,27,10,-5.3,-13.2,50.0,94100.0,528.0,219.0,370.0,846.0,49.0,39100.0,79500.0,8800.0,1170.0,190.0,2.0,0.0,0.0,16.1,77777.0,9.0,999999999.0,80.0,0.073,0.0,88.0,year,Feb,58,2019-02-27 09:00:00+00:00,2019-02-27 16:00:00+00:00,63.45778766248446,63.491263214435925,26.542212337515537,26.508736785564075,132.44313720453408,-12.71660490555223,260.8,60.0,54.7,2.0,0.5,-10.5,-4.9,12.5,19.2,-2,-2,0,0,391.6,195.8,0.0012042385779774784,-8.1,-14.1,-2320.92,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,27,11,-4.4,-12.8,48.0,94100.0,705.0,222.0,526.0,919.0,61.0,55400.0,89700.0,9900.0,1490.0,200.0,4.8,0.0,0.0,16.1,77777.0,9.0,999999999.0,80.0,0.073,0.0,88.0,year,Feb,58,2019-02-27 10:00:00+00:00,2019-02-27 17:00:00+00:00,56.32579322040995,56.3509811680521,33.67420677959005,33.6490188319479,147.51426146101716,-12.709246426806203,289.6,66.6,62.199999999999996,4.8,0.5,-20.0,-4.0,3.7,22.5,-3,-2,-1,0,422.9,202.992,0.001248560690764764,-7.3,-13.8,-1304.87,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,27,12,-2.3,-12.0,43.0,94100.0,825.0,230.0,629.0,946.0,69.0,66100.0,93600.0,10500.0,1740.0,210.0,3.2,0.0,0.0,16.1,77777.0,9.0,999999999.0,80.0,0.073,0.0,88.0,year,Feb,58,2019-02-27 11:00:00+00:00,2019-02-27 18:00:00+00:00,51.845654798967644,51.86704359652817,38.154345201032356,38.13295640347183,165.01851934789067,-12.701872842451849,300.6,69.1,66.8,3.2,0.5,-11.8,-1.9,13.9,25.2,-2,-2,0,0,504.9,217.107,0.0013355654821132512,-5.7,-13.2,1025.5,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,27,13,-2.4,-12.2,43.0,94100.0,880.0,229.0,681.0,965.0,72.0,71500.0,95800.0,10800.0,1880.0,220.0,3.5,0.0,0.0,16.1,77777.0,9.0,999999999.0,80.0,0.073,0.0,88.0,year,Feb,58,2019-02-27 12:00:00+00:00,2019-02-27 19:00:00+00:00,50.76863658313151,50.78922196918953,39.23136341686849,39.21077803081047,184.01919400949927,-12.69448417170861,307.1,70.0,67.6,3.5,0.5,-13.0,-2.0,12.8,25.4,-3,-2,0,0,500.7,215.301,0.0013244319516765646,-5.8,-13.3,897.07,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,27,14,-3.2,-11.8,47.0,94100.0,866.0,227.0,661.0,949.0,71.0,69300.0,94200.0,10700.0,1840.0,220.0,5.4,0.0,0.0,16.1,21955.0,9.0,999999999.0,80.0,0.073,0.0,88.0,year,Feb,58,2019-02-27 13:00:00+00:00,2019-02-27 20:00:00+00:00,53.30989378605984,53.332437554409914,36.69010621394016,36.667562445590086,202.60169039135513,-12.687080433828669,300.8,69.1,65.89999999999999,5.4,0.5,-20.3,-2.8,4.1,24.5,-3,-2,-1,0,468.1,220.007,0.0013534440762979925,-6.4,-13.0,164.35,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,27,15,-1.0,-14.8,30.0,94100.0,783.0,232.0,595.0,941.0,66.0,62600.0,92700.0,10300.0,1650.0,210.0,4.2,0.0,0.0,16.1,77777.0,9.0,999999999.0,80.0,0.073,0.0,88.0,year,Feb,58,2019-02-27 14:00:00+00:00,2019-02-27 21:00:00+00:00,58.98323931896432,59.011120802753595,31.016760681035674,30.9888791972464,219.14991247245,-12.679661648307956,294.8,67.8,66.8,4.2,0.5,-14.0,-0.8,10.6,25.6,-3,-2,0,0,562.7,168.81,0.001037963606577116,-5.0,-16.5,1590.07,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,27,16,-2.8,-13.9,38.0,94100.0,639.0,226.0,460.0,881.0,56.0,48500.0,85100.0,9400.0,1360.0,230.0,4.1,0.0,0.0,16.1,77777.0,9.0,999999999.0,89.0,0.073,0.0,88.0,year,Feb,58,2019-02-27 15:00:00+00:00,2019-02-27 22:00:00+00:00,66.95052310504359,66.98970155509306,23.049476894956417,23.01029844490693,233.23154371449502,-12.672227834391379,267.6,61.5,58.7,4.1,0.5,-15.8,-2.5,6.4,21.9,-3,-2,-1,0,484.1,183.958,0.001131273660795387,-6.3,-15.2,12.4,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,27,17,-1.9,-13.1,38.0,94100.0,442.0,230.0,293.0,789.0,43.0,31000.0,71800.0,8200.0,1020.0,230.0,7.0,0.0,0.0,16.1,77777.0,9.0,999999999.0,89.0,0.073,0.0,88.0,year,Feb,58,2019-02-27 16:00:00+00:00,2019-02-27 23:00:00+00:00,76.41698908919956,76.48456775905764,13.583010910800445,13.515432240942355,245.27367615372225,-12.664779011265637,227.7,52.3,50.4,7.0,0.5,-22.9,-1.6,-5.5,19.1,-3,-2,-2,0,522.1,198.39800000000002,0.001220248535988582,-5.5,-14.4,1140.06,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,27,18,-4.2,-14.4,41.0,94100.0,207.0,221.0,105.0,520.0,27.0,10800.0,37500.0,5200.0,550.0,240.0,4.8,0.0,0.0,16.1,77777.0,9.0,999999999.0,89.0,0.073,0.0,88.0,year,Feb,58,2019-02-27 17:00:00+00:00,2019-02-28 00:00:00+00:00,86.68028419459328,86.90280143834197,3.3197158054067133,3.0971985616580286,255.98273126140572,-12.657315198350261,135.1,31.0,26.8,4.8,0.5,-19.9,-3.9,-9.6,8.4,-3,-2,-2,-1,430.1,176.341,0.001084350264890808,-7.3,-15.5,-1513.06,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,27,19,-6.0,-15.2,44.0,94100.0,14.0,215.0,4.0,69.0,2.0,0.0,0.0,0.0,0.0,240.0,1.6,0.0,0.0,16.1,77777.0,9.0,999999999.0,89.0,0.073,0.0,88.0,year,Feb,58,2019-02-27 18:00:00+00:00,2019-02-28 01:00:00+00:00,97.80924978066507,97.80924978066507,-7.809249780665064,-7.809249780665064,266.08418205517285,-12.649836414864694,17.3,4.0,-2.0,1.6,0.5,-9.8,-5.8,-8.4,-4.3,-2,-2,-2,-2,368.7,162.228,0.0009974279020349502,-8.8,-16.3,-3540.23,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,27,20,-7.1,-15.7,46.0,94100.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,3.4,0.0,0.0,16.1,21974.0,9.0,999999999.0,89.0,0.073,0.0,88.0,year,Feb,58,2019-02-27 19:00:00+00:00,2019-02-28 02:00:00+00:00,108.8475912355926,108.8475912355926,-18.8475912355926,-18.8475912355926,276.3120092845641,-12.642342679959256,0.0,0.0,-7.1,3.4,0.5,-18.4,-6.9,-18.4,-6.9,-3,-2,-3,-2,335.3,154.238,0.0009482280190792671,-9.7,-16.8,-4769.03,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,27,21,-8.1,-16.1,49.0,94100.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,4.8,0.0,0.0,16.1,21972.0,9.0,999999999.0,89.0,0.073,0.0,88.0,year,Feb,58,2019-02-27 20:00:00+00:00,2019-02-28 03:00:00+00:00,119.65177519833298,119.65177519833298,-29.65177519833298,-29.65177519833298,287.5163014731598,-12.634834013024374,0.0,0.0,-8.1,4.8,0.5,-24.7,-7.9,-24.7,-7.9,-3,-2,-3,-2,307.3,150.577,0.0009256873395759322,-10.5,-17.0,-5830.79,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,27,22,-8.9,-16.5,50.0,94100.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,5.6,0.0,0.0,16.1,21970.0,9.0,999999999.0,89.0,0.073,0.0,88.0,year,Feb,58,2019-02-27 21:00:00+00:00,2019-02-28 04:00:00+00:00,129.73117620987145,129.73117620987145,-39.73117620987146,-39.73117620987146,300.8328654199791,-12.62731043324311,0.0,0.0,-8.9,5.6,0.5,-28.3,-8.8,-28.3,-8.8,-4,-2,-4,-2,286.4,143.2,0.0008802723019357235,-11.2,-17.5,-6748.18,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,27,23,-9.3,-16.9,50.0,94100.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,5.0,0.0,0.0,16.1,21968.0,9.0,999999999.0,89.0,0.073,0.0,88.0,year,Feb,58,2019-02-27 22:00:00+00:00,2019-02-28 05:00:00+00:00,138.29394523337652,138.29394523337652,-48.29394523337651,-48.29394523337651,317.79553629840973,-12.61977195970394,0.0,0.0,-9.3,5.0,0.5,-26.9,-9.2,-26.9,-9.2,-3,-2,-3,-2,276.5,138.25,0.0008498023209560539,-11.5,-17.9,-7226.11,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,27,24,-9.4,-17.1,50.0,94100.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,7.4,0.0,0.0,16.1,21967.0,9.0,999999999.0,89.0,0.073,0.0,88.0,year,Feb,58,2019-02-27 23:00:00+00:00,2019-02-28 06:00:00+00:00,144.0507745617463,144.0507745617463,-54.05077456174629,-54.05077456174629,339.7659803429832,-12.612218611797289,0.0,0.0,-9.4,7.4,0.5,-33.7,-9.3,-33.7,-9.3,-4,-2,-4,-2,274.1,137.05,0.0008424161078468336,-11.6,-18.0,-7345.01,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,28,1,-10.1,-17.7,50.0,94100.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,5.2,0.0,0.0,16.1,21945.0,9.0,999999999.0,100.0,0.074,0.0,88.0,year,Feb,59,2019-02-28 00:00:00+00:00,2019-02-28 07:00:00+00:00,145.4657670424591,145.4657670424591,-55.4657670424591,-55.4657670424591,5.538878985120505,-12.604650408640737,0.0,0.0,-10.1,5.2,0.5,-28.5,-10.0,-28.5,-10.0,-4,-2,-4,-2,257.6,128.8,0.000791640634727391,-12.2,-18.6,-8174.94,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,28,2,-10.4,-18.0,50.0,94100.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,5.1,0.0,0.0,16.1,21923.0,9.0,999999999.0,100.0,0.074,0.0,88.0,year,Feb,59,2019-02-28 01:00:00+00:00,2019-02-28 08:00:00+00:00,142.0297674411845,142.0297674411845,-52.0297674411845,-52.0297674411845,30.12271701614884,-12.59706736930093,0.0,0.0,-10.4,5.1,0.5,-28.5,-10.3,-28.5,-10.3,-4,-2,-4,-2,250.8,125.4,0.0007707173941398977,-12.4,-18.9,-8528.5,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,28,3,-11.0,-18.6,50.0,94100.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,9.0,0.0,0.0,16.1,21901.0,9.0,999999999.0,100.0,0.074,0.0,88.0,year,Feb,59,2019-02-28 02:00:00+00:00,2019-02-28 09:00:00+00:00,134.87532195658386,134.87532195658386,-44.87532195658387,-44.87532195658387,49.86637426830674,-12.589469513150107,0.0,0.0,-11.0,9.0,0.5,-39.0,-11.0,-39.0,-11.0,-4,-2,-4,-2,237.7,118.85,0.0007304133493863761,-13.0,-19.5,-9231.74,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,28,4,-11.5,-19.0,50.0,94100.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,6.3,0.0,0.0,16.1,21899.0,9.0,999999999.0,100.0,0.074,0.0,88.0,year,Feb,59,2019-02-28 03:00:00+00:00,2019-02-28 10:00:00+00:00,125.52936219851546,125.52936219851546,-35.529362198515464,-35.529362198515464,65.05501329128117,-12.581856859254913,0.0,0.0,-11.5,6.3,0.5,-33.4,-11.5,-33.4,-11.5,-4,-2,-4,-2,227.3,113.65,0.0006984199598167597,-13.4,-19.9,-9813.75,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,28,5,-11.9,-19.3,50.0,94100.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,6.1,0.0,0.0,16.1,21897.0,9.0,999999999.0,100.0,0.074,0.0,88.0,year,Feb,59,2019-02-28 04:00:00+00:00,2019-02-28 11:00:00+00:00,115.05309096293705,115.05309096293705,-25.053090962937052,-25.053090962937052,77.29270600958762,-12.574229426681995,0.0,0.0,-11.9,6.1,0.5,-33.3,-11.9,-33.3,-11.9,-4,-2,-4,-2,219.3,109.65,0.000673811897108492,-13.7,-20.3,-10276.87,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,28,6,-12.1,-19.6,50.0,94100.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,6.0,1.0,0.0,16.1,77777.0,9.0,999999999.0,100.0,0.074,0.0,88.0,year,Feb,59,2019-02-28 05:00:00+00:00,2019-02-28 12:00:00+00:00,104.08204959301784,104.08204959301784,-14.082049593017835,-14.082049593017835,87.9473366872491,-12.566587234738108,0.0,0.0,-12.1,6.0,0.5,-33.3,-12.1,-33.3,-12.1,-4,-2,-4,-2,215.4,107.7,0.000661816171741392,-13.9,-20.5,-10507.65,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,28,7,-12.6,-20.0,50.0,94100.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,8.3,1.0,0.0,16.1,77777.0,9.0,999999999.0,100.0,0.074,0.0,88.0,year,Feb,59,2019-02-28 06:00:00+00:00,2019-02-28 13:00:00+00:00,93.03495519617863,93.03495519617863,-3.034955196178631,-3.034955196178631,98.00971875833409,-12.558930302478984,0.0,0.0,-12.6,8.3,0.5,-39.4,-12.6,-39.4,-12.6,-4,-2,-4,-2,205.9,102.95,0.0006325977492058302,-14.3,-21.0,-11082.66,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,28,8,-12.1,-19.7,49.0,94100.0,74.0,192.0,31.0,286.0,11.0,3400.0,17400.0,2100.0,300.0,300.0,7.7,1.0,0.0,16.1,77777.0,9.0,999999999.0,100.0,0.074,0.0,88.0,year,Feb,59,2019-02-28 07:00:00+00:00,2019-02-28 14:00:00+00:00,82.14732805470868,82.26008449366323,7.852671945291316,7.739915506336765,108.26279121329947,-12.551258648960356,78.0,17.9,5.799999999999999,7.7,0.5,-37.6,-12.1,-33.3,-5.4,-4,-2,-4,-2,215.4,105.546,0.0006485660462068882,-13.9,-20.7,-10540.5,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,28,9,-9.5,-20.5,36.0,94100.0,314.0,199.0,189.0,699.0,31.0,20000.0,58900.0,6700.0,760.0,310.0,10.2,1.0,0.0,16.1,21980.0,9.0,999999999.0,100.0,0.074,0.0,88.0,year,Feb,59,2019-02-28 08:00:00+00:00,2019-02-28 15:00:00+00:00,72.08378817603491,72.13495493136207,17.91621182396509,17.865045068637922,119.43137741578039,-12.543572293452598,207.4,47.7,38.2,10.2,0.5,-39.4,-9.6,-26.7,9.7,-4,-2,-3,0,271.7,97.812,0.0006009957301194615,-11.6,-21.9,-8045.22,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,28,10,-5.3,-22.3,21.0,94100.0,536.0,211.0,354.0,802.0,45.0,37400.0,75600.0,8300.0,1140.0,310.0,10.5,1.0,0.0,16.1,21964.0,9.0,999999999.0,100.0,0.074,0.0,88.0,year,Feb,59,2019-02-28 09:00:00+00:00,2019-02-28 16:00:00+00:00,63.11857320925054,63.15156664781181,26.881426790749458,26.848433352188188,132.25232843766162,-12.535871254989615,247.6,56.9,51.6,10.5,0.5,-34.8,-5.5,-17.9,17.7,-4,-2,-3,0,391.6,82.236,0.0005052128691389738,-8.2,-24.4,-4062.5,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,28,11,-3.2,-19.2,24.0,94100.0,712.0,220.0,526.0,914.0,59.0,55500.0,89300.0,9700.0,1480.0,310.0,11.9,1.0,0.0,16.1,21949.0,9.0,999999999.0,100.0,0.074,0.0,88.0,year,Feb,59,2019-02-28 10:00:00+00:00,2019-02-28 17:00:00+00:00,55.96230090957597,55.987148957742,34.03769909042403,34.012851042258,147.38151022334984,-12.52815555259076,288.2,66.3,63.099999999999994,11.9,0.5,-34.4,-3.3,-13.8,23.3,-4,-2,-3,0,468.1,112.34400000000001,0.0006903852134855547,-6.7,-21.0,-1490.13,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,28,12,0.6,-16.6,22.0,94100.0,832.0,235.0,626.0,936.0,66.0,65700.0,92700.0,10200.0,1720.0,310.0,10.6,1.0,0.0,16.1,21942.0,9.0,999999999.0,100.0,0.074,0.0,88.0,year,Feb,59,2019-02-28 11:00:00+00:00,2019-02-28 18:00:00+00:00,51.46675873245499,51.48786064539286,38.53324126754501,38.51213935460714,164.98188937919963,-12.520425205497304,297.6,68.4,69.0,10.6,0.5,-26.4,0.6,-3.8,27.0,-3,-1,-2,1,638.4,140.448,0.0008633318556374099,-4.1,-18.8,2762.53,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,28,13,2.1,-17.4,19.0,94100.0,887.0,240.0,646.0,906.0,69.0,67800.0,90000.0,10400.0,1850.0,320.0,11.0,1.0,0.0,16.1,21715.0,9.0,999999999.0,89.0,0.074,0.0,88.0,year,Feb,59,2019-02-28 12:00:00+00:00,2019-02-28 19:00:00+00:00,50.3941165741344,50.41443106737553,39.6058834258656,39.58556893262447,184.10313896601815,-12.512680232768616,288.5,66.3,68.39999999999999,11.0,0.5,-24.8,2.1,-2.8,27.3,-3,-1,-2,1,711.0,135.09,0.0008303523365126027,-3.1,-19.2,4188.26,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,28,14,3.1,-19.4,14.0,94100.0,872.0,241.0,637.0,908.0,68.0,66900.0,90200.0,10300.0,1810.0,330.0,8.8,1.0,0.0,16.1,21540.0,9.0,999999999.0,89.0,0.074,0.0,88.0,year,Feb,59,2019-02-28 13:00:00+00:00,2019-02-28 20:00:00+00:00,52.961305937584285,52.98356780170798,37.038694062415715,37.01643219829202,202.79134162832378,-12.504920653340378,287.9,66.2,69.3,8.8,0.5,-19.8,2.9,2.8,28.0,-3,-1,-1,1,763.4,106.876,0.0006567473477378418,-2.7,-22.0,4758.6,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,28,15,3.5,-21.2,12.0,94100.0,790.0,241.0,591.0,929.0,64.0,62200.0,91600.0,10100.0,1630.0,320.0,10.2,1.0,0.0,16.1,21500.0,9.0,999999999.0,89.0,0.074,0.0,88.0,year,Feb,59,2019-02-28 14:00:00+00:00,2019-02-28 21:00:00+00:00,58.67168352019715,58.699228607964436,31.32831647980285,31.300771392035564,219.40466540370016,-12.497146486482961,291.2,66.9,70.4,10.2,0.5,-21.5,3.3,1.0,28.5,-3,-1,-1,1,785.3,94.23599999999999,0.0005790029133831292,-2.5,-23.4,4965.74,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,28,16,3.9,-21.4,11.0,94100.0,645.0,242.0,468.0,892.0,55.0,49400.0,86300.0,9300.0,1360.0,330.0,10.6,1.0,0.0,16.1,21798.0,9.0,999999999.0,89.0,0.074,0.0,88.0,year,Feb,59,2019-02-28 15:00:00+00:00,2019-02-28 22:00:00+00:00,66.67512483834885,66.71379751894051,23.32487516165115,23.286202481059483,233.5167262642977,-12.489357751222997,271.3,62.4,66.3,10.6,0.5,-21.5,3.7,-0.7,27.3,-3,-1,-2,1,807.8,88.85799999999999,0.000545930512049738,-2.3,-24.1,5284.82,20.9,17.4,24.4,18.4,23.4,9.9
1997,2,28,17,3.2,-22.2,11.0,94100.0,448.0,239.0,297.0,796.0,41.0,31500.0,72700.0,8000.0,1010.0,350.0,11.9,1.0,0.0,16.1,21756.0,9.0,999999999.0,89.0,0.074,0.0,88.0,year,Feb,59,2019-02-28 16:00:00+00:00,2019-02-28 23:00:00+00:00,76.17081413978372,76.2372114854362,13.829185860216278,13.762788514563793,245.57149916004403,-12.481554466481612,230.2,52.9,56.1,11.9,0.5,-24.9,2.9,-7.9,23.4,-3,-1,-2,0,768.8,84.568,0.0005195513650119548,-2.7,-24.6,4515.2,20.9,17.4,24.4,18.4,23.4,9.9
